기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20234,A,골목상권,3110566,경의선책거리,CS200030,피부관리실,3233440,40,1903310,1330130,700068,0,0,437542,765700,1330130,0,0,0,958218,1137611,1137611,0,656314,2577126,0,1356382,1658286,0,0,218771,26,14,4,0,0,8,14,14,0,0,0,17,10,13,0,9,31,0,13,22,0,0,4
20234,A,골목상권,3110566,경의선책거리,CS300001,슈퍼마켓,528631581,49644,351531615,177099966,61911151,63666042,73469785,77965106,74519531,80303785,96796181,0,30528000,77879167,139789332,196028129,84406953,282517780,207121652,9561872,214784414,116583444,61470734,44882099,42356867,35011,14633,6054,7155,7366,7155,7281,6660,7973,0,3669,8863,9906,18767,8439,23976,23537,1849,19630,10767,6689,5193,3387
20234,A,골목상권,3110566,경의선책거리,CS300002,편의점,1382520722,219533,968385399,414135323,174536756,189202700,184801196,199336293,220508454,220454185,193681138,190692565,181767341,213827055,202901535,339540271,253791955,800509949,509654085,20301235,488689528,428347411,175794501,136382388,60648971,153559,65974,27635,30307,30318,31086,34213,34086,31888,25870,33092,36007,36143,53963,34458,122706,90925,5106,83596,67681,26092,21599,9556
20234,A,골목상권,3110566,경의선책거리,CS300011,일반의류,716734656,3106,513381697,203352959,44639701,47284415,124895383,33248478,263313720,134525471,68827488,24710202,3096845,32580073,372934919,223317475,60095142,283156441,195876785,20351387,136080439,101886630,188956948,23611920,8145901,1710,1396,306,317,411,256,420,650,746,307,17,187,859,1040,696,1450,1527,304,1123,879,296,242,132
20234,A,골목상권,3110566,경의선책거리,CS300016,안경,369877947,1585,152463454,217414493,35605107,20748259,39811721,17995631,38302736,129136236,88278257,0,10354714,86732600,129125439,143665194,0,269148509,100729438,21920,63853431,182035780,90948749,28848888,4169179,896,689,206,163,204,162,161,387,302,0,54,378,529,624,0,1027,558,11,274,721,361,174,44
20234,A,골목상권,3110566,경의선책거리,CS300018,의약품,35939843,5494,30870843,5069000,6332485,5714033,5656441,6037437,7130447,5069000,0,0,4003987,13896204,12291064,5748588,0,17680978,18258865,88968,4989542,8575301,5359179,7421534,9505319,4909,585,922,922,940,1062,1063,585,0,0,655,1879,1879,1081,0,2649,2845,36,950,1466,841,1128,1073
20234,A,골목상권,3110566,경의선책거리,CS300020,서적,42969461,2598,15496496,27472965,0,0,0,4408413,11088083,24975423,2497542,0,0,3603837,26685150,12680474,0,7945201,35024260,1760013,16711744,12068660,6746716,5682328,0,1257,1341,0,0,0,420,837,1257,84,0,0,336,1675,587,0,503,2095,335,921,754,252,336,0
20234,A,골목상권,3110566,경의선책거리,CS300022,화장품,9990202,127,9990202,0,0,801339,1191425,0,7997438,0,0,0,2891332,1226848,4510394,1361628,0,801339,9188863,0,1191425,1361628,3316841,0,4120308,127,0,0,21,21,0,85,0,0,0,21,42,43,21,0,21,106,0,21,21,42,0,43
20234,A,골목상권,3110566,경의선책거리,CS300031,가구,14791274,24,14555369,235905,0,0,0,13367978,1187391,0,235905,0,0,235905,14555369,0,0,14555369,235905,0,0,0,0,14791274,0,16,8,0,0,0,8,8,0,8,0,0,8,16,0,0,16,8,0,0,0,0,24,0
20234,A,골목상권,3110566,경의선책거리,CS300043,전자상거래업,3200491204,178196,1869794211,1330696993,378019574,413569433,339944474,311048729,427212001,751639719,579057274,0,0,512794084,1321416276,1366227904,52940,371665802,2826547899,80103344,1846873303,837267809,247346046,135259322,51363877,103364,74832,22209,21755,17948,17040,24412,40576,34256,0,0,24525,72087,81558,26,18853,159336,8014,114785,37785,8531,7627,1448
20234,A,골목상권,3110569,홍대땡땡거리,CS100001,한식음식점,1895026975,40807,1248856458,646170517,202063945,228728304,248810313,252205354,317048542,344574894,301595623,67806557,23883385,279897906,157173814,917172529,449092784,1002733069,574500847,4016521,239226526,382836417,450358919,346284802,154510736,29185,11622,4653,6018,6023,5655,6836,6086,5536,1002,754,13566,5272,14611,5602,23013,14265,325,7170,8638,7883,7954,5311
20234,A,골목상권,3110569,홍대땡땡거리,CS100003,일식음식점,89493399,5175,56816721,32676678,10480940,10407006,12060474,10544591,13323710,15908447,16768231,0,0,41787643,13493611,34212145,0,24203539,60557623,6962970,38639073,11779323,9669373,15083025,2627398,3447,1728,637,627,749,642,792,826,902,0,0,2471,744,1960,0,1323,3691,467,2111,638,645,990,163
20234,A,골목상권,3110569,홍대땡땡거리,CS100004,양식음식점,288378902,9882,179700383,108678519,25621193,34263637,36547896,32845166,50422491,58994614,49683905,19566881,295579,65189363,25820421,110689684,66816974,135060012,135784288,2849225,85197993,94295932,36555947,36580072,15365129,6666,3216,1157,1307,1399,1362,1441,1630,1586,289,19,4017,1175,3510,872,4351,5002,160,3057,2878,1407,1351,499
20234,A,골목상권,3110569,홍대땡땡거리,CS100005,제과점,422816237,42491,284704737,138111500,50503581,57866804,56776437,58596851,60961064,76484009,61627491,0,85123432,114962896,89464007,109451895,23814007,172729589,222913192,3093836,69902636,85038678,89587566,88603415,59416647,29169,13322,5384,6138,5948,5720,5979,7437,5885,0,8873,11215,8611,10837,2955,17934,23856,456,8152,9140,8930,9118,5993
20234,A,골목상권,3110569,홍대땡땡거리,CS100006,패스트푸드점,29334899,1760,23128106,6206793,4836908,5062787,3882329,4268026,5078056,0,6206793,0,0,5289410,4782953,18594959,667577,16558330,12225375,507651,7534919,6035158,5831112,5897007,2977859,1388,372,308,280,233,270,297,0,372,0,0,223,345,1136,56,993,739,19,507,356,300,365,186
20234,A,골목상권,3110569,홍대땡땡거리,CS100007,치킨전문점,8836533,663,6687485,2149048,997533,1131430,1138124,1227836,2192562,1184989,964059,0,0,217583,284531,5961094,2373325,3672125,4997036,26779,2486467,559020,1315538,3631957,649400,464,199,81,73,67,80,163,113,86,0,0,34,46,415,168,321,329,7,228,93,94,187,41
20234,A,골목상권,3110569,홍대땡땡거리,CS100008,분식전문점,114307255,12832,84639880,29667375,16847004,18268313,18142076,14603386,16779101,15094274,14573101,0,2823450,49750965,28226101,33506739,0,50563406,61562122,4221292,32319216,26621130,16297992,25452066,7213833,9400,3432,1895,2064,1931,1708,1802,1825,1607,0,331,5380,3363,3758,0,5456,7219,607,3560,2970,1908,2906,725
20234,A,골목상권,3110569,홍대땡땡거리,CS100009,호프-간이주점,1188885433,23804,760693134,428192299,119706242,158143878,129883767,123473780,229485467,248474659,179717640,175247908,1819158,5414579,31886347,383070007,591447434,611136004,487610981,10314650,401753291,350157202,170857328,128197506,37467009,14763,9041,2596,2727,2730,2430,4280,5141,3900,3528,218,648,955,7342,11113,12217,10344,214,8328,6679,2959,3629,748
20234,A,골목상권,3110569,홍대땡땡거리,CS100010,커피-음료,432007442,62326,286598290,145409152,47320538,50037382,53324698,52060957,83854715,68653303,76755849,18700356,42884801,122996083,122548432,87947076,36930694,185199450,213356071,6068654,127335120,113696850,84974988,53636338,12843577,41187,21139,7580,8229,8139,8214,9025,9468,11671,2664,7641,16109,16471,13650,5791,28614,32093,1253,21902,18406,8331,8640,2176
20234,A,골목상권,3110569,홍대땡땡거리,CS200003,예술학원,887022215,722,565476811,321545404,8572032,88901588,169081540,95027783,203893868,275570931,45974473,0,7859120,157098092,189236458,497573771,35254774,157600494,729421721,0,12245760,21228834,447617928,405929693,0,438,284,12,81,104,67,174,223,61,0,15,158,198,311,40,187,535,0,24,46,416,236,0
20234,A,골목상권,3110569,홍대땡땡거리,CS200028,미용실,11063516,249,6384471,4679045,258387,1337933,748850,1617574,2421727,2509935,2169110,0,0,1390470,3147718,6525328,0,3777988,7285528,0,4166991,1719496,2117496,2005018,1054515,154,95,19,17,19,27,72,55,40,0,0,52,91,106,0,128,121,0,51,65,65,40,28
20234,A,골목상권,3110569,홍대땡땡거리,CS200031,세탁소,64269509,4338,48630429,15639080,11569980,9165509,13873874,6383140,7637926,15639080,0,0,10004841,16708476,17986571,19569621,0,30097614,30604365,0,15566347,10868990,12235141,16359925,5671575,3410,928,755,496,1036,561,562,928,0,0,648,1207,1231,1252,0,2417,1899,0,756,863,927,1209,561
20234,A,골목상권,3110569,홍대땡땡거리,CS300001,슈퍼마켓,25275798,2885,14944468,10331330,2098811,2937837,2709995,4601752,2596073,4147731,6183599,0,1157505,4245021,4859530,12762759,2250983,13550486,8686027,328379,3180870,9849117,2539487,3640009,2698651,1855,1030,350,383,391,341,390,382,648,0,257,641,906,865,216,1444,1408,67,225,1434,568,359,199
20234,A,골목상권,3110569,홍대땡땡거리,CS300002,편의점,339207772,41263,236051477,103156295,41274460,46261599,43817679,52952779,51744960,52671318,50484977,37583392,37481851,37914504,53749944,92506321,79971760,203797539,135410233,4837431,70748840,96017287,68710598,63860322,35033294,29493,11770,5333,5728,5818,6383,6231,5934,5836,4292,5611,5244,7255,10646,8215,23229,18034,868,10256,10798,8049,7891,3401
20234,A,골목상권,3110569,홍대땡땡거리,CS300003,컴퓨터및주변장치판매,41119904,437,39449399,1670505,8177524,3166007,3469880,7883199,16752789,1670505,0,0,2529623,19487648,9148008,9954625,0,20075506,2557465,1137535,2100065,2065860,580700,7759899,8988914,397,40,117,72,48,80,80,40,0,0,56,96,142,143,0,200,80,8,72,72,24,48,56
20234,A,골목상권,3110569,홍대땡땡거리,CS300011,일반의류,55336573,177,36219892,19116681,4769541,0,28111672,3338679,0,9539081,9577600,0,0,8799803,0,46536770,0,19226381,36110192,0,12916279,0,23971710,8799803,9648781,119,58,24,0,71,24,0,24,34,0,0,24,0,153,0,58,119,0,58,0,71,24,24
20234,A,골목상권,3110569,홍대땡땡거리,CS300028,화초,26008293,945,15000351,11007942,0,429217,2202561,429217,11939356,6181097,4826845,0,621235,2146084,4328805,18912169,0,2798103,21572388,621235,6602531,4874484,3328859,8943383,0,400,545,0,12,33,11,344,212,333,0,11,46,200,688,0,106,816,11,368,199,83,260,0
20234,A,골목상권,3110569,홍대땡땡거리,CS300035,인테리어,49000000,32,0,49000000,0,0,0,0,0,49000000,0,0,0,0,49000000,0,0,49000000,0,0,0,49000000,0,0,0,0,32,0,0,0,0,0,32,0,0,0,0,32,0,0,32,0,0,0,32,0,0,0
20234,A,골목상권,3110580,양원초등학교,CS100001,한식음식점,199846731,19612,160774464,39072267,31953248,32819747,32798260,31629523,31573686,21167512,17904755,37330,14224885,114115794,22919434,48507027,42261,164837579,33069352,309526,10973571,16736708,12817187,50451115,106618824,15519,4093,2842,3245,3327,3023,3082,2223,1870,5,1350,11374,2400,4479,4,16972,2522,27,922,1261,1047,4495,11741
20234,A,골목상권,3110580,양원초등학교,CS100010,커피-음료,11055630,1525,8461805,2593825,872510,2047387,2080699,1299155,2162054,2593825,0,0,1005757,6285014,3210732,554127,0,4113350,6077459,0,1191532,3636738,2015997,1950014,1396527,1180,345,160,231,289,179,321,345,0,0,45,923,538,19,0,493,981,0,270,449,371,224,160
20234,A,골목상권,3110580,양원초등학교,CS200028,미용실,11521051,442,7786684,3734367,992343,1143836,1679530,1324854,2646121,2364639,1369728,0,509955,3953733,3089418,3967945,0,3982347,7538704,0,68913,1606611,820753,2652060,6372714,307,135,36,61,63,56,91,91,44,0,28,137,118,159,0,186,256,0,5,70,47,138,182
20234,A,골목상권,3110580,양원초등학교,CS300011,일반의류,3969197,144,3089842,879355,742208,1250459,363036,217821,516318,879355,0,0,0,2250826,1202053,516318,0,443711,3525486,0,72607,0,822882,661533,2412175,104,40,16,24,8,16,40,40,0,0,0,88,40,16,0,16,128,0,8,0,32,24,80
20234,A,골목상권,3110582,이대역 5번,CS100001,한식음식점,294235122,15423,219432452,74802670,42350622,50790209,37312187,37216748,51762686,43601103,31201567,2483599,7975727,82046528,40542887,110859163,50327218,159296668,111007765,3391617,63264126,50948410,56047407,56628521,40024351,11580,3843,2403,2494,2138,1925,2620,2197,1646,90,527,4941,2400,5565,1900,8559,6314,202,3574,3083,2959,3399,1656
20234,A,골목상권,3110582,이대역 5번,CS100005,제과점,2119180,336,1992365,126815,505731,774639,139038,198625,374332,126815,0,0,589764,1147444,381972,0,0,846450,1133693,0,177235,883119,146677,773111,0,321,15,76,108,45,30,62,15,0,0,107,168,61,0,0,122,199,0,30,154,46,91,0
20234,A,골목상권,3110582,이대역 5번,CS100008,분식전문점,25870425,3113,23106490,2763935,5061793,4725786,4480825,4799490,4038596,2406249,357686,0,3227842,13134648,3572521,5935414,0,10893593,14118386,328015,7292838,6741528,3430684,5413991,1804925,2845,268,630,573,547,610,485,264,4,0,378,1552,459,724,0,1376,1715,39,963,906,378,617,187
20234,A,골목상권,3110582,이대역 5번,CS100010,커피-음료,7250431,557,5435899,1814532,243647,1082628,968497,1484005,1657122,1409949,404583,0,12824,3011288,2599653,1626666,0,824190,5849182,79093,4060801,1512892,356474,393869,270242,390,167,12,89,87,77,125,128,39,0,3,220,186,148,0,89,465,12,361,91,26,45,19
20234,A,골목상권,3110582,이대역 5번,CS200028,미용실,70688754,2067,48128430,22560324,11038481,8124247,6438914,11492435,11034353,12680706,9879618,0,1241026,19438076,24725514,25108784,175354,27273085,42733851,274993,6199991,11067950,14369954,11994727,26099320,1411,656,300,199,282,305,325,396,260,0,91,530,620,822,4,1010,1030,21,226,321,377,403,691
20234,A,골목상권,3110582,이대역 5번,CS200030,피부관리실,28478795,213,19854015,8624780,86640,2502063,7925450,5155701,4184161,7974979,649801,0,0,9341108,9450023,9254464,433200,1342922,27135873,0,2402323,3893706,8625653,13557113,0,192,21,8,57,54,41,32,12,9,0,0,48,77,79,9,18,195,0,62,60,29,62,0
20234,A,골목상권,3110582,이대역 5번,CS200031,세탁소,2132690,163,1302406,830284,130241,146521,130241,374441,520962,830284,0,0,0,634922,716324,781444,0,781444,1351246,0,390722,455842,0,195361,1090765,131,32,32,16,17,16,50,32,0,0,0,65,16,82,0,80,83,0,49,49,0,33,32
20234,A,골목상권,3110582,이대역 5번,CS200032,가전제품수리,255670624,2778,237750088,17920536,30777113,38786831,45849483,75710404,46626257,17920536,0,0,74428730,69018212,95801918,16421764,0,108907462,111091387,0,19040881,30468396,62818972,50007207,57663395,2568,210,388,537,477,648,518,210,0,0,846,717,976,239,0,1096,1335,0,209,349,617,548,707
20234,A,골목상권,3110582,이대역 5번,CS200037,노래방,27937788,313,20215652,7722136,1609527,5823668,6270202,4388928,2123327,4007379,3714757,4841921,0,0,0,2149633,20946234,24959354,2620862,0,1024989,1949873,1589567,8060865,14954922,237,76,34,55,62,34,52,31,45,64,0,0,0,34,215,229,75,0,41,41,19,97,106
20234,A,골목상권,3110582,이대역 5번,CS300002,편의점,1047230317,158655,731807146,315423171,129554325,152128725,145804266,149010088,155309742,158834544,156588627,187327807,124479983,101926886,120694339,275171451,237629851,652110961,395119356,20338617,323038094,187371391,238435526,180431574,97615115,113208,45447,21376,23410,22835,22742,22845,23200,22247,24644,22240,17269,18841,41468,34193,96485,62170,4384,58384,28423,29101,25180,13183
20234,A,골목상권,3110582,이대역 5번,CS300018,의약품,608753690,40993,530950467,77803223,102467745,118218251,127146275,64374088,118744108,77803223,0,0,97108437,197085319,173459870,140043511,1056553,268706955,340046735,5914726,69531865,43527213,69549780,141840649,278389457,36298,4695,7161,7748,7520,6418,7451,4695,0,0,7667,11357,11967,9792,210,13926,27067,1169,11379,5537,4739,7737,10432
20234,A,골목상권,3110582,이대역 5번,CS300028,화초,67638699,3024,43154549,24484150,5790037,10597942,8892549,6679292,11194729,22013998,2470152,0,11560313,17686291,20883655,17449156,59284,27493014,40145685,296418,4913078,12647674,23079675,12391767,14310087,2076,948,297,475,454,297,553,888,60,0,416,829,1008,751,20,1079,1945,20,377,704,977,421,525
20234,D,발달상권,3120093,연희동,CS100001,한식음식점,7805648252,229673,4925365171,2880283081,664343386,1074669718,1063710619,997434855,1125206593,1445416559,1434866522,343916824,41326712,2679506970,1086737273,2732421195,921739278,3838062171,2874107275,20606648,992051553,1515788732,1418269026,1505642300,1259811188,152939,76734,19898,33136,33859,32467,33579,38122,38612,4713,1777,90203,40180,77609,15191,115581,92333,924,33799,45192,40459,47241,40296
20234,D,발달상권,3120093,연희동,CS100002,중식음식점,1742772682,24692,1015052386,727720296,168526631,148950544,196507336,229315696,271752179,356715887,371004409,3267534,686297,438698622,314481205,848463094,137175930,839773607,566023821,3642224,155300167,357330787,298079724,324836898,266607628,15212,9480,2840,1970,3363,3335,3704,4541,4939,23,8,8576,4862,10286,937,12627,9163,122,3328,5523,4711,4553,3557
20234,D,발달상권,3120093,연희동,CS100003,일식음식점,395739602,8411,258107081,137632521,43058240,51885592,50184203,47857657,65121389,77204415,60428106,11031771,0,70825787,37166232,187643117,89072695,200403605,168137496,4265782,129919935,77794244,57581510,68388206,30591427,5488,2923,931,1048,1185,1010,1314,1556,1367,86,0,2193,1154,4076,902,3481,4678,158,3344,1908,1046,1295,412
20234,D,발달상권,3120093,연희동,CS100004,양식음식점,1045252329,17474,662774520,382477809,122262061,120323653,126199466,113371123,180618217,229514708,152963101,35538727,126991,216961295,116842636,436384979,239397701,414706819,456529627,5025301,205035303,281994969,162948608,132562360,83669909,11232,6242,2106,1875,2369,2141,2741,3516,2726,440,18,5133,2671,6127,3085,6801,8823,79,4241,4814,2915,2122,1450
20234,D,발달상권,3120093,연희동,CS100005,제과점,217076669,13745,121748597,95328072,22307080,17385071,20947112,26345772,34763562,55397493,39930579,0,7583555,59012845,95017783,53202325,2260161,58700060,150413838,1751139,77814277,62875028,28053868,26261471,12358112,8261,5484,1473,1250,1441,1892,2205,3338,2146,0,708,3540,5625,3645,227,4129,9376,134,4911,3972,1829,1685,973
20234,D,발달상권,3120093,연희동,CS100006,패스트푸드점,432122152,34203,303928469,128193683,43667900,64159801,66387382,72927031,56786355,62630313,65563370,319217,15899010,112843187,82246910,181189525,39624303,220681456,172699031,5777274,126779875,82667318,70685308,71584655,35886061,24096,10107,3710,5127,5330,5307,4622,4762,5345,18,1440,9355,6635,13840,2915,17964,15076,614,11542,7492,5564,5326,2501
20234,D,발달상권,3120093,연희동,CS100007,치킨전문점,224267588,4021,140615135,83652453,9530649,25747399,32730478,30178669,42427940,44294932,39357521,25495052,0,8302882,3008581,121984508,65476565,124672302,71540303,0,44726021,39160631,47140248,46533421,18652284,2511,1510,280,402,543,523,763,906,604,535,0,89,76,1980,1341,2483,1338,0,732,709,943,1016,423
